dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score
10083729,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083729",W100537,,"Kim Mori Mines",34.37233,-84.14301,NA,"United States",Georgia,Dawson,M,Gold,,,Unknown,Vein,S,"Past Producer","Gold, Arsenopyrite, Pyrite",,,,,"273: Low-sulfide Au-quartz vein",,,"Kim Mori Mines/Thompson/M'Guire",,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,"Garnet Mica Schist, Amphibole Gneiss",,"LESURE, 1983; PARDEE & PARKS; BULL. 19Lesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioPardee, J.T. And Park, C.F., Jr., 1948, Gold Deposits Of The Southern Piedmont:  U.S. Geological Survey Professional Paper 213, 156 P.Pardee, J.T. And Park, C.F., Jr., 1948, Gold Deposits Of The Southern Piedmont:  U.S. Geological Survey Professional Paper 213, 156 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P",,,,,,,,,C
10083730,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083730",W100538,,"Missing Link Mine",34.41403,-84.09991,NA,"United States",Georgia,Dawson,M,Gold,,,Unknown,Vein,S,"Past Producer",Gold,,,,,"273: Low-sulfide Au-quartz vein",,,"Missing Link Mine/Ellsworth/Magic/Baby Pl./Amicalola/Miller Pl.",,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"LESURE, 1983; PARDEE & PARKS; BULL.19Lesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field Investigatio",,,,,,,,,D
10083731,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083731",W100539,,Palmour,34.42513,-84.06241,NA,"United States",Georgia,Dawson,M,Gold,,,Unknown,Vein,S,"Past Producer",Gold,,,,,"273: Low-sulfide Au-quartz vein",,,Palmour/Hammond/Church/Shelton/Proctor's/Morse/G.E.Russell/Cooper,,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"PARDEE & PARKS; BULL. 19; LESURE, 1983Lesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioJones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10083732,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083732",W100540,,"Hackney Placer",34.86682,-84.35551,NA,"United States",Georgia,Fannin,M,Gold,,,Unknown,"Stream Placer",S,"Past Producer",Gold,,,,,"119: Placer Au-PGE",,,,,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"PARDEE & PARKS; BULL. 4-A; LESURE, 1983Lesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field Investigatio",,,,,,,,,D
10083733,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083733",W100541,,"Noontootly Creek",34.73342,-84.22071,NA,"United States",Georgia,Fannin,M,Gold,,,Unknown,Vein,S,"Past Producer",Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"BULL. 4-A; BULL. 19; LESURE, 1983Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Lesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field Investigatio",,,,,,,,,D
10083734,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083734",W100542,,"Mccloud Mine",34.71122,-84.20551,NA,"United States",Georgia,Fannin,M,Gold,,,Unknown,"Stream Placer",S,"Past Producer",Gold,,,,,"119: Placer Au-PGE",,,,,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"BULL. 19Lesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field Investigatio",,,,,,,,,D
10083735,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083735",W100543,,Unknown,34.64592,-84.33601,NA,"United States",Georgia,Gilmer,M,Gold,,,Unknown,"Stream Placer",S,"Past Producer",Gold,,,,,"119: Placer Au-PGE",,,,,"Woodruff, Laurel G., Whitlow, S.",,,,,,,"LAFORGE & PHALEM, 1913Laforge, L. & Phalen, W.C., 1913, Description Of The Ellijay Quadrangle, Georgia-North Carolina-Tennessee: Geological Atlas Folia, 18 P.Laforge, L. & Phalen, W.C., 1913, Description Of The Ellijay Quadrangle, Georgia-North Carolina-Tennessee: Geological Atlas Folia, 18 P.",,,,,,,,,D
10083736,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083736",W100544,,"White Path",34.74182,-84.41662,NA,"United States",Georgia,Gilmer,M,Gold,,,Unknown,"Stream Placer",M,"Past Producer",Gold,,,,,"119: Placer Au-PGE",,,"White Path/Holt/Turkey Pen/Whitaker",,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"LESURE; PARDEE & PARKS; BULL. 19Lesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioJones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10083737,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083737",W100545,,"Cartecay Mine (Lucky Eight)",34.66682,-84.36522,NA,"United States",Georgia,Gilmer,M,Gold,,,Unknown,"Stream Placer",S,"Past Producer",Gold,,,,,"119: Placer Au-PGE",,,"Craticay Mine Lucky Eight",,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"PARDEE & PARKS, LESURE; BULL.19Lesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioJones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10083738,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083738",W100546,,"No Name",34.84872,-84.07351,NA,"United States",Georgia,Union,M,Gold,,,Unknown,Vein,S,"Past Producer",Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Whitlow, S., Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"LAFORGE & PHALEM, 1913Laforge, L. & Phalen, W.C., 1913, Description Of The Ellijay Quadrangle, Georgia-North Carolina-Tennessee: Geological Atlas Folia, 18 P.Laforge, L. & Phalen, W.C., 1913, Description Of The Ellijay Quadrangle, Georgia-North Carolina-Tennessee: Geological Atlas Folia, 18 P.",,,,,,,,,D
10083739,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083739",W100547,,"Mauney Prospect",34.92092,-84.03741,NA,"United States",Georgia,Union,M,Gold,,,Unknown,Vein,S,"Past Producer",Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"PARDEE & PARKS, LESURELesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioJones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10083740,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083740",W100548,,"Martin Mining Property",34.93622,-84.08601,NA,"United States",Georgia,Union,M,Gold,,,Unknown,Vein,S,"Past Producer",Gold,,,,,"273: Low-sulfide Au-quartz vein",,,Martin/Stannick/Teague,,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"PARDEE & PARKS; LESURELesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioJones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10083741,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083741",W100549,,Payne/Kendrick/Randall/House,34.05983,-84.64572,NA,"United States",Georgia,Cobb,M,Gold,,,Unknown,"Stream Placer",S,"Past Producer",Gold,,,,,"119: Placer Au-PGE",,,Payne/Kendrick/Randall/House/Garrison/Hamilton,,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"BULL. 4-A, P. 225; PARDEE & PARKS, LESURE; BULL. 19Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Lesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioJones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,C
10083742,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083742",W100550,,Cox,34.07373,-84.61102,NA,"United States",Georgia,Cobb,M,Gold,,,Unknown,Vein,S,"Past Producer",Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"BULL. 4-AYeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10083743,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083743",W100551,,"Seven Branch",34.01954,-84.30821,NA,"United States",Georgia,Fulton,M,Gold,,,Unknown,"Stream Placer",S,"Past Producer",Gold,,,,,"119: Placer Au-PGE",,,"Seven Branch & Gold Mine/Mason Gold/Lizzard Lope",,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"PARDEE & PARKS; LESURELesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioJones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10083744,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083744",W100552,,"John Creek Placer",34.03623,-84.19161,NA,"United States",Georgia,Fulton,M,Gold,,,Unknown,"Stream Placer",S,"Past Producer",Gold,,,,,"119: Placer Au-PGE",,,,,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"PARDEE & PARKSLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioJones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10083745,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083745",W100553,,"Green Placer/Mcclure/Nunnaly",34.05843,-84.38602,NA,"United States",Georgia,Fulton,M,Gold,,,Unknown,"Stream Placer",S,"Past Producer",Gold,,,,,"119: Placer Au-PGE",,,,,"Whitlow, S., Cocker, Mark D., Woodruff, Laurel G.",,,,,,,"PARDEE & PARKSLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioJones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10083746,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083746",W100554,,"Mcclure No.2",34.02514,-84.37352,NA,"United States",Georgia,Fulton,M,Gold,,,Unknown,"Stream Placer",S,"Past Producer",Gold,,,,,"119: Placer Au-PGE",,,,,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"PARDEE & PARKSLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioJones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10083747,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083747",W100555,,"Van Prospect",34.06683,-84.44432,NA,"United States",Georgia,Cobb,M,Gold,,,Unknown,"Stream Placer",S,"Past Producer",Gold,,,,,"119: Placer Au-PGE",,,,,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"PARDEE & PARKLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioJones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10083748,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083748",W100556,,"Fuller Prospect",34.02514,-84.32912,NA,"United States",Georgia,Fulton,M,Gold,,,Unknown,"Stream Placer",S,"Past Producer",Gold,,,,,"119: Placer Au-PGE",,,,,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"PARDEE & PARKSLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioJones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10083749,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083749",W100557,,"Davis Mine (Owl Hollow)",34.20433,-84.48322,NA,"United States",Georgia,Cherokee,M,Gold,,,Unknown,Vein,S,"Past Producer",Gold,,,,,"273: Low-sulfide Au-quartz vein",,,"Davis Mine Owl Hollow/Mcgill",,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"BULL. 4-A, P. 191-192Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.",,,,,,,,,D
10083750,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083750",W100558,,"Rudicil Mine",34.20573,-84.37492,NA,"United States",Georgia,Cherokee,M,Gold,,,Unknown,"Stream Placer",S,"Past Producer",Gold,,,,,"119: Placer Au-PGE",,,"Rudicil Mine/Morgan",,"Woodruff, Laurel G., Whitlow, S., Cocker, Mark D.",,,,,,,"BULL. 4-A, P.188-189; LESURE; PARDEE & PARKSLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioLesure, F.G., Curtin, G. C., And D'Agistino, J.P., 1993, Mineral Resource Assessment Of Gold And Silver In The Greenville 1-Degree X 2-Degree Quadrangle, South Carolina, Georgia, And North Carolina, U.S. Geological Survey Field InvestigatioYeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,C
